Release date,Product,Platform,Impact,Severity,Article,Download,Details
11/10/2020,Internet Explorer 11,Windows 10 Version 1909 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1909 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1909 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1809 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for ARM64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17053
11/10/2020,Internet Explorer 11,Windows 10 Version 1803 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17053
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 for x64-based Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586787,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586787,CVE-2020-17052
11/10/2020,Microsoft Edge (EdgeHTML-based),Windows 10 for 32-bit Systems,Remote Code Execution,Critical,https://support.microsoft.com/help/4586787,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586787,CVE-2020-17052
11/10/2020,Windows 10 Version 1803 for 32-bit Systems,,Information Disclosure,Important,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17113
11/10/2020,Windows 10 Version 20H2 for 32-bit Systems,,Information Disclosure,Important,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17113
11/10/2020,Windows 10 Version 1809 for 32-bit Systems,,Information Disclosure,Important,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17113
11/10/2020,Windows 10 Version 1903 for 32-bit Systems,,Information Disclosure,Important,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17113
11/10/2020,Windows 10 Version 1803 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586785,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586785,CVE-2020-17055
11/10/2020,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586845,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586845,CVE-2020-17051
11/10/2020,Windows Server 2012 R2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586823,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586823,CVE-2020-17051
11/10/2020,Windows Server 2012 R2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586845,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586845,CVE-2020-17051
11/10/2020,Windows Server 2012 R2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586823,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586823,CVE-2020-17051
11/10/2020,Windows Server 2012 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586834,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586834,CVE-2020-17051
11/10/2020,Windows Server 2012 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586808,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586808,CVE-2020-17051
11/10/2020,Windows Server 2012,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586834,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586834,CVE-2020-17051
11/10/2020,Windows Server 2012,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586808,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586808,CVE-2020-17051
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17051
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17051
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17051
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17051
11/10/2020,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586807,CVE-2020-17051
11/10/2020,Windows Server 2008 for x64-based Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586817,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586817,CVE-2020-17051
11/10/2020,Windows Server 2008 for x64-based Systems Service Pack 2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586807,CVE-2020-17051
11/10/2020,Windows Server 2008 for x64-based Systems Service Pack 2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586817,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586817,CVE-2020-17051
11/10/2020,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586807,CVE-2020-17051
11/10/2020,Windows Server 2008 for 32-bit Systems Service Pack 2 (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586817,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586817,CVE-2020-17051
11/10/2020,Windows Server 2008 for 32-bit Systems Service Pack 2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586807,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586807,CVE-2020-17051
11/10/2020,Windows Server 2008 for 32-bit Systems Service Pack 2,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586817,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586817,CVE-2020-17051
11/10/2020,Windows Server 2016  (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17051
11/10/2020,Windows Server 2016,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17051
11/10/2020,"Windows Server, version 2004 (Server Core installation)",,Remote Code Execution,Critical,https://support.microsoft.com/help/4586781,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586781,CVE-2020-17051
11/10/2020,"Windows Server, version 1903 (Server Core installation)",,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17051
11/10/2020,"Windows Server, version 1909 (Server Core installation)",,Remote Code Execution,Critical,https://support.microsoft.com/help/4586786,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586786,CVE-2020-17051
11/10/2020,Windows Server 2019  (Server Core installation),,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17051
11/10/2020,Windows Server 2019,,Remote Code Execution,Critical,https://support.microsoft.com/help/4586793,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586793,CVE-2020-17051
11/10/2020,ChakraCore,,Remote Code Execution,Critical,https://github.com/Microsoft/ChakraCore/wiki/Roadmap#v11123,https://github.com/Microsoft/ChakraCore/releases/tag/v1.11.23,CVE-2020-17048
11/10/2020,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586834,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586834,CVE-2020-17038
11/10/2020,Windows Server 2012 (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586808,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586808,CVE-2020-17038
11/10/2020,Windows Server 2012,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586834,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586834,CVE-2020-17038
11/10/2020,Windows Server 2012,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586808,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586808,CVE-2020-17038
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17038
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1 (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17038
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17038
11/10/2020,Windows Server 2008 R2 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17038
11/10/2020,Windows RT 8.1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586845,,CVE-2020-17038
11/10/2020,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586845,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586845,CVE-2020-17038
11/10/2020,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586823,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586823,CVE-2020-17038
11/10/2020,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586845,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586845,CVE-2020-17038
11/10/2020,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586823,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586823,CVE-2020-17038
11/10/2020,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17038
11/10/2020,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17038
11/10/2020,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17038
11/10/2020,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17038
11/10/2020,Windows Server 2016  (Server Core installation),,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17038
11/10/2020,Windows Server 2016,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17038
11/10/2020,Windows 10 Version 1607 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17038
11/10/2020,Windows 10 Version 1607 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586830,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586830,CVE-2020-17038
11/10/2020,Windows 10 for x64-based Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586787,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586787,CVE-2020-17038
11/10/2020,Windows 10 for 32-bit Systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586787,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586787,CVE-2020-17038
11/10/2020,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586845,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586845,CVE-2020-17088
11/10/2020,Windows 8.1 for x64-based systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586823,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586823,CVE-2020-17088
11/10/2020,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586845,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586845,CVE-2020-17088
11/10/2020,Windows 8.1 for 32-bit systems,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586823,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586823,CVE-2020-17088
11/10/2020,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17088
11/10/2020,Windows 7 for x64-based Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17088
11/10/2020,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586827,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586827,CVE-2020-17088
11/10/2020,Windows 7 for 32-bit Systems Service Pack 1,,Elevation of Privilege,Important,https://support.microsoft.com/help/4586805,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB4586805,CVE-2020-17088
